CLASS,CODE, URL,CRN,TYPE,SECTION,TIME,DAY,LOCATION,INSTRUCTOR
SHS121,SHS,https://courses.illinois.edu/schedule/2020/spring/SHS/121,53284,Lecture-Discussion,C,08:00AM - 09:50AM,WF,110 Speech & Hearing Science Bldg,"Colon, C"
SHS121,SHS,https://courses.illinois.edu/schedule/2020/spring/SHS/121,53285,Lecture-Discussion,D,12:00PM - 01:50PM,TR,110 Speech & Hearing Science Bldg,"Colon, C"
SHS170,SHS,https://courses.illinois.edu/schedule/2020/spring/SHS/170,37177,Lecture-Discussion,A,02:00PM - 03:20PM,TR,120 Architecture Building,"Kirk, K"
SHS191,SHS,https://courses.illinois.edu/schedule/2020/spring/SHS/191,10164,Independent Study,,ARRANGED,n.a,n.a,
SHS191,SHS,https://courses.illinois.edu/schedule/2020/spring/SHS/191,37186,Lecture,X,11:00AM - 11:50AM,MW,1001 Huff Hall,"Ritten, K"
SHS199,SHS,https://courses.illinois.edu/schedule/2020/spring/SHS/199,10167,Independent Study,,ARRANGED,n.a,n.a,
SHS200,SHS,https://courses.illinois.edu/schedule/2020/spring/SHS/200,37199,Discussion/ Recitation,AD1,01:00PM - 01:50PM,F,1002 Huff Hall,"Angulo Jimenez, H"
SHS200,SHS,https://courses.illinois.edu/schedule/2020/spring/SHS/200,37201,Discussion/ Recitation,AD2,10:00AM - 10:50AM,F,1002 Huff Hall,"Angulo Jimenez, H"
SHS200,SHS,https://courses.illinois.edu/schedule/2020/spring/SHS/200,37308,Discussion/ Recitation,AD3,11:00AM - 11:50AM,F,1002 Huff Hall,"Angulo Jimenez, H"
SHS200,SHS,https://courses.illinois.edu/schedule/2020/spring/SHS/200,37310,Lecture,AL1,10:00AM - 10:50AM,MW,217 Noyes Laboratory,"Angulo Jimenez, H"
SHS221,SHS,https://courses.illinois.edu/schedule/2020/spring/SHS/221,51117,Lecture-Discussion,A,10:00AM - 11:50AM,MW,384 Armory,"Dramin Weiss, S"
SHS221,SHS,https://courses.illinois.edu/schedule/2020/spring/SHS/221,58002,Lecture-Discussion,B,10:00AM - 11:50AM,TR,110 Speech & Hearing Science Bldg,"Colon, C"
SHS221,SHS,https://courses.illinois.edu/schedule/2020/spring/SHS/221,48077,Lecture-Discussion,D,01:00PM - 02:50PM,MW,110 Speech & Hearing Science Bldg,"Colon, C"
SHS222,SHS,https://courses.illinois.edu/schedule/2020/spring/SHS/222,62206,Online,C01,ARRANGED,n.a,n.a,"Davies Brenier, L"
SHS222,SHS,https://courses.illinois.edu/schedule/2020/spring/SHS/222,62207,Online,C02,ARRANGED,n.a,n.a,"Davies Brenier, L"
SHS240,SHS,https://courses.illinois.edu/schedule/2020/spring/SHS/240,40267,Lecture,A,09:30AM - 10:50AM,TR,217 Noyes Laboratory,"Shende, S"
SHS291,SHS,https://courses.illinois.edu/schedule/2020/spring/SHS/291,61492,Independent Study,,ARRANGED,n.a,n.a,
SHS301,SHS,https://courses.illinois.edu/schedule/2020/spring/SHS/301,37319,Laboratory,AB1,09:00AM - 09:50AM,F,1001 Huff Hall,"Bottalico, P"
SHS301,SHS,https://courses.illinois.edu/schedule/2020/spring/SHS/301,63728,Laboratory,AB2,10:00AM - 10:50AM,F,1001 Huff Hall,"Bottalico, P"
SHS301,SHS,https://courses.illinois.edu/schedule/2020/spring/SHS/301,47514,Laboratory,AB3,08:00AM - 08:50AM,F,1001 Huff Hall,"Bottalico, P"
SHS301,SHS,https://courses.illinois.edu/schedule/2020/spring/SHS/301,37321,Lecture-Discussion,AE1,02:00PM - 03:20PM,TR,160 English Building,"Bottalico, P"
SHS321,SHS,https://courses.illinois.edu/schedule/2020/spring/SHS/321,55445,Lecture-Discussion,A,08:00AM - 09:50AM,MW,384 Armory,"Dramin Weiss, S"
SHS321,SHS,https://courses.illinois.edu/schedule/2020/spring/SHS/321,55442,Lecture-Discussion,B,01:00PM - 02:50PM,MW,384 Armory,"Dramin Weiss, S"
SHS321,SHS,https://courses.illinois.edu/schedule/2020/spring/SHS/321,60682,Lecture-Discussion,C,03:00PM - 04:50PM,MW,384 Armory,"Dramin Weiss, S"
SHS352,SHS,https://courses.illinois.edu/schedule/2020/spring/SHS/352,53352,Lecture-Discussion,A,03:30PM - 04:50PM,TR,165 Noyes Laboratory,"Chambers, R"
SHS370,SHS,https://courses.illinois.edu/schedule/2020/spring/SHS/370,62812,Lecture,B,03:30PM - 04:50PM,TR,1002 Huff Hall,"Graber, K"
SHS375,SHS,https://courses.illinois.edu/schedule/2020/spring/SHS/375,53347,Lecture-Discussion,A,05:00PM - 05:50PM,M,384 Armory,"Olson, J"
SHS375,SHS,https://courses.illinois.edu/schedule/2020/spring/SHS/375,53386,Lecture-Discussion,C,12:30PM - 01:20PM,T,384 Armory,"Olson, J"
SHS375,SHS,https://courses.illinois.edu/schedule/2020/spring/SHS/375,55409,Lecture-Discussion,D,12:30PM - 01:20PM,R,384 Armory,"Olson, J"
SHS380,SHS,https://courses.illinois.edu/schedule/2020/spring/SHS/380,63610,Lecture-Discussion,CCD,11:00AM - 12:20PM,TR,66 Library,"Channell, M"
SHS385,SHS,https://courses.illinois.edu/schedule/2020/spring/SHS/385,66099,Lecture-Discussion,EBP,04:30PM - 05:50PM,MW,223 Gregory Hall,"Flaherty, M"
SHS389,SHS,https://courses.illinois.edu/schedule/2020/spring/SHS/389,70635,Lecture-Discussion,A,03:00PM - 04:20PM,MW,110 Speech & Hearing Science Bldg,"Monson, B"
SHS390,SHS,https://courses.illinois.edu/schedule/2020/spring/SHS/390,10170,Independent Study,,ARRANGED,n.a,n.a,
SHS395,SHS,https://courses.illinois.edu/schedule/2020/spring/SHS/395,10173,Independent Study,,ARRANGED,n.a,n.a,
SHS427,SHS,https://courses.illinois.edu/schedule/2020/spring/SHS/427,50793,Lecture,G4,12:30PM - 01:50PM,TR,ARR Speech & Hearing Science Bldg,"Aronoff, J"
SHS427,SHS,https://courses.illinois.edu/schedule/2020/spring/SHS/427,50792,Lecture,UG3,12:30PM - 01:50PM,TR,ARR Speech & Hearing Science Bldg,"Aronoff, J"
SHS430,SHS,https://courses.illinois.edu/schedule/2020/spring/SHS/430,54624,Lecture-Discussion,G4,12:30PM - 01:50PM,TR,1001 Huff Hall,"Parsons, C"
SHS430,SHS,https://courses.illinois.edu/schedule/2020/spring/SHS/430,54626,Lecture-Discussion,UG3,12:30PM - 01:50PM,TR,1001 Huff Hall,"Parsons, C"
SHS473,SHS,https://courses.illinois.edu/schedule/2020/spring/SHS/473,54967,Lecture,G4,04:00PM - 05:20PM,TR,23 Psychology Building,"Hahn, L"
SHS473,SHS,https://courses.illinois.edu/schedule/2020/spring/SHS/473,54625,Lecture,UG3,04:00PM - 05:20PM,TR,23 Psychology Building,"Hahn, L"
SHS475,SHS,https://courses.illinois.edu/schedule/2020/spring/SHS/475,53319,Lecture-Discussion,AL,ARRANGED,n.a,n.a,"Lawrence, A"
SHS475,SHS,https://courses.illinois.edu/schedule/2020/spring/SHS/475,53321,Lecture-Discussion,D,10:00AM - 10:50AM,F,384 Armory,"Mendes, C"
SHS477,SHS,https://courses.illinois.edu/schedule/2020/spring/SHS/477,53829,Conference,B,ARRANGED,n.a,n.a,"Harper, D"
SHS477,SHS,https://courses.illinois.edu/schedule/2020/spring/SHS/477,53830,Conference,C,ARRANGED,n.a,n.a,"Mendes, C"
SHS477,SHS,https://courses.illinois.edu/schedule/2020/spring/SHS/477,53831,Conference,D,ARRANGED,n.a,n.a,"Dahman, J"
SHS513,SHS,https://courses.illinois.edu/schedule/2020/spring/SHS/513,37411,Lecture-Discussion,AE1,09:30AM - 10:50AM,TR,ARR Speech & Hearing Science Bldg,"Ishikawa, K"
SHS533,SHS,https://courses.illinois.edu/schedule/2020/spring/SHS/533,66832,Lecture-DiscussionLecture-Discussion,AA,03:30PM - 04:50PM170005:00PM - 06:20PM,RT,110 Speech & Hearing Science Bldg209 Huff Hall,"Channell, MChannell, M"
SHS551,SHS,https://courses.illinois.edu/schedule/2020/spring/SHS/551,40391,Lecture,A,01:00PM - 04:50PM,W,ARR Speech & Hearing Science Bldg,
SHS552,SHS,https://courses.illinois.edu/schedule/2020/spring/SHS/552,37424,Lecture-Discussion,A,05:30PM - 08:20PM,M,110 Speech & Hearing Science Bldg,"Flaherty, M
Thomas, J"
SHS553,SHS,https://courses.illinois.edu/schedule/2020/spring/SHS/553,66826,Lecture-Discussion,A,05:30PM - 06:50PM,TR,111 Speech & Hearing Science Bldg,"Lawrence, A"
SHS554,SHS,https://courses.illinois.edu/schedule/2020/spring/SHS/554,39053,Lecture,B,01:00PM - 03:50PM,M,ARR Speech & Hearing Science Bldg,"Mertes, I"
SHS556,SHS,https://courses.illinois.edu/schedule/2020/spring/SHS/556,37428,Lecture-Discussion,A,05:30PM - 08:20PM,W,110 Speech & Hearing Science Bldg,"Brown, M"
SHS557,SHS,https://courses.illinois.edu/schedule/2020/spring/SHS/557,54064,Practice,A,ARRANGED,n.a,n.a,"Lawrence, A"
SHS557,SHS,https://courses.illinois.edu/schedule/2020/spring/SHS/557,54065,Practice,E1,ARRANGED,n.a,n.a,"Reidy, B"
SHS557,SHS,https://courses.illinois.edu/schedule/2020/spring/SHS/557,66106,Practice,E,ARRANGED,n.a,n.a,"Lawrence, A"
SHS557,SHS,https://courses.illinois.edu/schedule/2020/spring/SHS/557,63715,Practice,R,ARRANGED,n.a,n.a,"Reidy, B"
SHS561,SHS,https://courses.illinois.edu/schedule/2020/spring/SHS/561,66827,Lecture-Discussion,A,09:00AM - 11:50AM,T,111 Speech & Hearing Science Bldg,"Chambers, R"
SHS563,SHS,https://courses.illinois.edu/schedule/2020/spring/SHS/563,66828,Laboratory,HA1,01:00PM - 03:50PM,T,111 Speech & Hearing Science Bldg,"Reidy, B"
SHS571,SHS,https://courses.illinois.edu/schedule/2020/spring/SHS/571,51029,Lecture-Discussion,A,03:00PM - 05:50PM,MW,111 Speech & Hearing Science Bldg,"Hengst, J"
SHS576,SHS,https://courses.illinois.edu/schedule/2020/spring/SHS/576,40682,Discussion/ Recitation,LC,ARRANGED,n.a,n.a,"Dahman, J"
SHS577,SHS,https://courses.illinois.edu/schedule/2020/spring/SHS/577,52167,ConferenceDiscussion/ Recitation,AA,ARRANGED180006:00PM - 06:50PM,n.aM,n.a384 Armory,"Mendes, C
Olson, JMendes, C
Olson, J"
SHS577,SHS,https://courses.illinois.edu/schedule/2020/spring/SHS/577,53323,Conference,B,ARRANGED,n.a,n.a,
SHS577,SHS,https://courses.illinois.edu/schedule/2020/spring/SHS/577,37446,Conference,C,ARRANGED,n.a,n.a,"Mendes, C"
SHS577,SHS,https://courses.illinois.edu/schedule/2020/spring/SHS/577,37448,Conference,D,ARRANGED,n.a,n.a,"Dahman, J"
SHS577,SHS,https://courses.illinois.edu/schedule/2020/spring/SHS/577,37452,Conference,E,ARRANGED,n.a,n.a,"Olson, J"
SHS577,SHS,https://courses.illinois.edu/schedule/2020/spring/SHS/577,59413,Conference,F,ARRANGED,n.a,n.a,
SHS586,SHS,https://courses.illinois.edu/schedule/2020/spring/SHS/586,70633,Lecture-Discussion,LSS,12:00PM - 01:50PM,M,111 Speech & Hearing Science Bldg,"Hadley, P"
SHS592,SHS,https://courses.illinois.edu/schedule/2020/spring/SHS/592,37467,Lecture-Discussion,A,12:00PM - 12:50PM,F,1090 Lincoln Hall,"Hadley, P"
SHS593,SHS,https://courses.illinois.edu/schedule/2020/spring/SHS/593,10179,Independent Study,,ARRANGED,n.a,n.a,
SHS593,SHS,https://courses.illinois.edu/schedule/2020/spring/SHS/593,37465,Lecture-Discussion,AR1,07:00PM - 09:50PM,T,384 Armory,"Childress, M"
SHS593,SHS,https://courses.illinois.edu/schedule/2020/spring/SHS/593,50096,Lecture-Discussion,ASD,06:00PM - 07:50PM,R,ARR Speech & Hearing Science Bldg,"Hahn, L"
SHS593,SHS,https://courses.illinois.edu/schedule/2020/spring/SHS/593,51027,Lecture-Discussion,INC,06:00PM - 08:50PM,T,110 Speech & Hearing Science Bldg,"Heuer, J
Wachtel, J"
SHS593,SHS,https://courses.illinois.edu/schedule/2020/spring/SHS/593,48095,"Lecture-Discussion
Meets 02/01/20Lecture-Discussion
Meets 04/11/20Lecture-Discussion
Meets 01/21/20-05/06/20",SWSWSW,08:00AM - 04:50PM080008:00AM - 04:50PM170005:00PM - 06:20PM,SSR,110 Speech & Hearing Science Bldg110 Speech & Hearing Science Bldg110 Speech & Hearing Science Bldg,
SHS594,SHS,https://courses.illinois.edu/schedule/2020/spring/SHS/594,64209,Laboratory,FH,ARRANGED,n.a,n.a,"Husain, F"
SHS594,SHS,https://courses.illinois.edu/schedule/2020/spring/SHS/594,64207,Laboratory,JA,ARRANGED,n.a,n.a,"Aronoff, J"
SHS594,SHS,https://courses.illinois.edu/schedule/2020/spring/SHS/594,61007,Laboratory,JH,ARRANGED,n.a,n.a,"Hengst, J"
SHS594,SHS,https://courses.illinois.edu/schedule/2020/spring/SHS/594,63128,Laboratory,LJH,ARRANGED,n.a,n.a,"Hahn, L"
SHS594,SHS,https://courses.illinois.edu/schedule/2020/spring/SHS/594,59756,Laboratory,PH,ARRANGED,n.a,n.a,"Hadley, P"
SHS594,SHS,https://courses.illinois.edu/schedule/2020/spring/SHS/594,66235,Laboratory,RM,ARRANGED,n.a,n.a,"Mudar, R"
SHS599,SHS,https://courses.illinois.edu/schedule/2020/spring/SHS/599,10185,Independent Study,,ARRANGED,n.a,n.a,
SLAV199,SLAV,https://courses.illinois.edu/schedule/2020/spring/SLAV/199,10371,Lecture-Discussion,,ARRANGED,n.a,n.a,
SLAV399,SLAV,https://courses.illinois.edu/schedule/2020/spring/SLAV/399,68364,Independent Study,GG,ARRANGED,n.a,n.a,"Gasyna, G"
SLAV399,SLAV,https://courses.illinois.edu/schedule/2020/spring/SLAV/399,69748,Independent Study,RT,ARRANGED,n.a,n.a,"Tempest, R"
SLAV419,SLAV,https://courses.illinois.edu/schedule/2020/spring/SLAV/419,52379,Lecture-Discussion,G4,02:00PM - 03:50PM,TR,222 David Kinley Hall,"Kaganovsky, L"
SLAV419,SLAV,https://courses.illinois.edu/schedule/2020/spring/SLAV/419,52378,Lecture-Discussion,UG3,02:00PM - 03:50PM,TR,222 David Kinley Hall,"Kaganovsky, L"
SLAV591,SLAV,https://courses.illinois.edu/schedule/2020/spring/SLAV/591,10373,Independent Study,,ARRANGED,n.a,n.a,
SLAV599,SLAV,https://courses.illinois.edu/schedule/2020/spring/SLAV/599,10034,Independent Study,,ARRANGED,n.a,n.a,
SLS460,SLS,https://courses.illinois.edu/schedule/2020/spring/SLS/460,32950,Lecture-Discussion,G4,02:00PM - 03:20PM,TR,G23 Foreign Languages Building,
SLS460,SLS,https://courses.illinois.edu/schedule/2020/spring/SLS/460,32947,Lecture-Discussion,U3,02:00PM - 03:20PM,TR,G23 Foreign Languages Building,
SOC100,SOC,https://courses.illinois.edu/schedule/2020/spring/SOC/100,34271,Discussion/ Recitation,ADA,11:00AM - 11:50AM,T,1060 Lincoln Hall,
SOC100,SOC,https://courses.illinois.edu/schedule/2020/spring/SOC/100,34272,Discussion/ Recitation,ADB,11:00AM - 11:50AM,W,1060 Lincoln Hall,
SOC100,SOC,https://courses.illinois.edu/schedule/2020/spring/SOC/100,34276,Discussion/ Recitation,ADC,10:00AM - 10:50AM,W,113 Gregory Hall,
SOC100,SOC,https://courses.illinois.edu/schedule/2020/spring/SOC/100,34278,Discussion/ Recitation,ADD,11:00AM - 11:50AM,M,1060 Lincoln Hall,
SOC100,SOC,https://courses.illinois.edu/schedule/2020/spring/SOC/100,34280,Discussion/ Recitation,ADE,11:00AM - 11:50AM,F,1060 Lincoln Hall,
SOC100,SOC,https://courses.illinois.edu/schedule/2020/spring/SOC/100,34281,Discussion/ Recitation,ADF,10:00AM - 10:50AM,M,145 Armory,
SOC100,SOC,https://courses.illinois.edu/schedule/2020/spring/SOC/100,34287,Discussion/ Recitation,ADI,12:00PM - 12:50PM,M,170 Wohlers Hall,
SOC100,SOC,https://courses.illinois.edu/schedule/2020/spring/SOC/100,34288,Discussion/ Recitation,ADJ,12:00PM - 12:50PM,F,170 Wohlers Hall,
SOC100,SOC,https://courses.illinois.edu/schedule/2020/spring/SOC/100,34291,Discussion/ Recitation,ADK,01:00PM - 01:50PM,M,1060 Lincoln Hall,
SOC100,SOC,https://courses.illinois.edu/schedule/2020/spring/SOC/100,34292,Discussion/ Recitation,ADL,10:00AM - 10:50AM,T,1060 Lincoln Hall,
SOC100,SOC,https://courses.illinois.edu/schedule/2020/spring/SOC/100,34294,Discussion/ Recitation,ADM,02:00PM - 02:50PM,M,1060 Lincoln Hall,
SOC100,SOC,https://courses.illinois.edu/schedule/2020/spring/SOC/100,34305,Discussion/ Recitation,ADR,01:00PM - 01:50PM,F,1060 Lincoln Hall,
SOC100,SOC,https://courses.illinois.edu/schedule/2020/spring/SOC/100,34307,Discussion/ Recitation,ADS,01:00PM - 01:50PM,W,1060 Lincoln Hall,
SOC100,SOC,https://courses.illinois.edu/schedule/2020/spring/SOC/100,34311,Discussion/ Recitation,ADV,12:00PM - 12:50PM,W,170 Wohlers Hall,
SOC100,SOC,https://courses.illinois.edu/schedule/2020/spring/SOC/100,44367,Discussion/ Recitation,ADW,10:00AM - 10:50AM,R,1060 Lincoln Hall,
SOC100,SOC,https://courses.illinois.edu/schedule/2020/spring/SOC/100,44365,Discussion/ Recitation,ADY,11:00AM - 11:50AM,R,1060 Lincoln Hall,
SOC100,SOC,https://courses.illinois.edu/schedule/2020/spring/SOC/100,34312,Lecture,AL1,12:30PM - 01:50PM,TR,AUD Foellinger Auditorium,"Marshall, A"
SOC100,SOC,https://courses.illinois.edu/schedule/2020/spring/SOC/100,60802,Lecture,AL2,12:30PM - 01:50PM,TR,AUD Foellinger Auditorium,"Marshall, A"
SOC100,SOC,https://courses.illinois.edu/schedule/2020/spring/SOC/100,55625,Online,ONL,ARRANGED,n.a,n.a,"Steward, D"
SOC101,SOC,https://courses.illinois.edu/schedule/2020/spring/SOC/101,70589,Lecture-Discussion,A,09:00AM - 09:50AM,MWF,108 English Building,
SOC130,SOC,https://courses.illinois.edu/schedule/2020/spring/SOC/130,52516,Discussion/ Recitation,AD1,04:00PM - 04:50PM,R,207 Gregory Hall,"Gargiulo, M
Ngo, F"
SOC130,SOC,https://courses.illinois.edu/schedule/2020/spring/SOC/130,52517,Discussion/ Recitation,AD2,05:00PM - 05:50PM,R,207 Gregory Hall,"Gargiulo, M
Ngo, F"
SOC130,SOC,https://courses.illinois.edu/schedule/2020/spring/SOC/130,52518,Discussion/ Recitation,AD3,10:00AM - 10:50AM,F,207 Gregory Hall,"Ngo, F
Tarjanyi, P"
SOC130,SOC,https://courses.illinois.edu/schedule/2020/spring/SOC/130,52519,Discussion/ Recitation,AD4,11:00AM - 11:50AM,F,207 Gregory Hall,"Ngo, F"
SOC130,SOC,https://courses.illinois.edu/schedule/2020/spring/SOC/130,52515,Lecture,AL1,11:00AM - 11:50AM,MW,1000 Lincoln Hall,"Ngo, F
Tarjanyi, P"
SOC160,SOC,https://courses.illinois.edu/schedule/2020/spring/SOC/160,55109,Lecture,GRD,02:00PM - 03:20PM,TR,384 Armory,"Kozak, M"
SOC162,SOC,https://courses.illinois.edu/schedule/2020/spring/SOC/162,46755,Lecture,A,01:00PM - 01:50PM,MWF,259 English Building,"Clarke, C"
SOC163,SOC,https://courses.illinois.edu/schedule/2020/spring/SOC/163,65458,Lecture,A,02:00PM - 03:20PM,TR,1090 Lincoln Hall,"Mendenhall, R"
SOC170,SOC,https://courses.illinois.edu/schedule/2020/spring/SOC/170,70590,Lecture-DiscussionOnline,AA,12:00PM - 12:50PM0000ARRANGED,MWn.a,319 Gregory Halln.a,"Buckley, CBuckley, C"
SOC196,SOC,https://courses.illinois.edu/schedule/2020/spring/SOC/196,70591,Lecture,A,02:00PM - 02:50PM,MWF,319 Gregory Hall,"Clarke, C"
SOC199,SOC,https://courses.illinois.edu/schedule/2020/spring/SOC/199,58275,Lecture,ADV,03:30PM - 04:20PM,W,325 Gregory Hall,"McNulty, D"
SOC200,SOC,https://courses.illinois.edu/schedule/2020/spring/SOC/200,34357,Lecture-Discussion,A,03:30PM - 04:50PM,TR,333 Armory,"Kozak, M"
SOC202,SOC,https://courses.illinois.edu/schedule/2020/spring/SOC/202,61625,Discussion/ Recitation,AD1,05:00PM - 05:50PM,W,113 Gregory Hall,"Delanthamajalu, S
Moussawi, G"
SOC202,SOC,https://courses.illinois.edu/schedule/2020/spring/SOC/202,61630,Discussion/ Recitation,AD2,04:00PM - 04:50PM,W,113 Gregory Hall,"Egwuatu, C
Moussawi, G"
SOC202,SOC,https://courses.illinois.edu/schedule/2020/spring/SOC/202,61632,Discussion/ Recitation,AD3,03:30PM - 04:20PM,R,1057 Lincoln Hall,"Delanthamajalu, S
Moussawi, G"
SOC202,SOC,https://courses.illinois.edu/schedule/2020/spring/SOC/202,61634,Discussion/ Recitation,AD4,04:30PM - 05:20PM,R,1057 Lincoln Hall,"Egwuatu, C
Moussawi, G"
SOC202,SOC,https://courses.illinois.edu/schedule/2020/spring/SOC/202,61614,Lecture,AL1,02:00PM - 02:50PM,MW,217 Noyes Laboratory,"Moussawi, G"
SOC223,SOC,https://courses.illinois.edu/schedule/2020/spring/SOC/223,63817,Lecture-Discussion,MM,12:30PM - 01:50PM,MW,313 Gregory Hall,"McKee, M"
SOC225,SOC,https://courses.illinois.edu/schedule/2020/spring/SOC/225,46859,Lecture,A,02:00PM - 02:50PM,MWF,166 Bevier Hall,
SOC226,SOC,https://courses.illinois.edu/schedule/2020/spring/SOC/226,51515,Lecture-Discussion,A,02:00PM - 03:20PM,TR,333 Armory,"Peach, M"
SOC274,SOC,https://courses.illinois.edu/schedule/2020/spring/SOC/274,38967,Lecture-Discussion,A,03:00PM - 03:50PM,MWF,259 English Building,"Clarke, C"
SOC275,SOC,https://courses.illinois.edu/schedule/2020/spring/SOC/275,69391,Lecture,A,11:00AM - 12:20PM,TR,108 English Building,"Atiles Osoria, J"
SOC275,SOC,https://courses.illinois.edu/schedule/2020/spring/SOC/275,69591,Online,ON1,ARRANGED,n.a,n.a,
SOC275,SOC,https://courses.illinois.edu/schedule/2020/spring/SOC/275,34374,Online,ONL,ARRANGED,n.a,n.a,
SOC280,SOC,https://courses.illinois.edu/schedule/2020/spring/SOC/280,34351,LectureOnline,AA,11:00AM - 11:50AM0000ARRANGED,MWn.a,331 Armoryn.a,"Buckley, CBuckley, C"
SOC280,SOC,https://courses.illinois.edu/schedule/2020/spring/SOC/280,34344,Laboratory,AB1,01:00PM - 01:50PM,W,n.a,
SOC280,SOC,https://courses.illinois.edu/schedule/2020/spring/SOC/280,34346,Laboratory,AB2,01:00PM - 01:50PM,F,n.a,
SOC310,SOC,https://courses.illinois.edu/schedule/2020/spring/SOC/310,62952,Lecture,A,12:30PM - 01:50PM,TR,1090 Lincoln Hall,"Atiles Osoria, J"
SOC350,SOC,https://courses.illinois.edu/schedule/2020/spring/SOC/350,34362,LectureOnline,DSDS,09:30AM - 10:50AM0000ARRANGED,TRn.a,2233 Everitt Laboratoryn.a,"Steward, DSteward, D"
SOC355,SOC,https://courses.illinois.edu/schedule/2020/spring/SOC/355,57161,Lecture-Discussion,A,10:00AM - 11:20AM,MW,103 1207 W Oregon,"Dowling, J"
SOC373,SOC,https://courses.illinois.edu/schedule/2020/spring/SOC/373,47203,Lecture,A,02:00PM - 03:20PM,TR,1060 Lincoln Hall,"Leicht, K"
SOC375,SOC,https://courses.illinois.edu/schedule/2020/spring/SOC/375,69187,Lecture,AMM,03:30PM - 04:50PM,TR,319 Gregory Hall,"Marshall, A"
SOC378,SOC,https://courses.illinois.edu/schedule/2020/spring/SOC/378,67363,Lecture,A,12:30PM - 01:50PM,TR,106B1 Engineering Hall,"Steward, D"
SOC380,SOC,https://courses.illinois.edu/schedule/2020/spring/SOC/380,34385,Discussion/ Recitation,AD1,02:00PM - 02:50PM,F,329 Gregory Hall,
SOC380,SOC,https://courses.illinois.edu/schedule/2020/spring/SOC/380,34390,Discussion/ Recitation,AD2,11:00AM - 11:50AM,F,329 Gregory Hall,
SOC380,SOC,https://courses.illinois.edu/schedule/2020/spring/SOC/380,34393,Lecture,AL1,02:00PM - 03:20PM,TR,243 Wohlers Hall,"Akresh, I"
